BIEN;CÓDIGO INSTITUCIONAL;CÓDIGO SENESCYT;CLASE DE BIEN;MODELO ;SERIE;MARCA;ESTADO;UBICACIÓN;RESPONSABLE INSTITUCIONAL;NRO. DE ACTA ENTREGA DE RECEPCION;OBSERVACIONES;NRO. DE ACTA DE CONSTATACIÓN FÍSICA;VALOR;COLOR;MATERIAL
MESA PUPITRE BEIGE;INT-B-EO-M0490;15901320000-30002669;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4384;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0491;15901320000-30002670;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4385;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0492;15901320000-30002674;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4389;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0493;15901320000-30002643;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4358;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0494;15901320000-30002641;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4356;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0495;15901320000-30002664;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4379;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0496;15901320000-30002680;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4395;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0497;15901320000-30002658;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4373;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0498;15901320000-30002660;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4375;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0499;15901320000-30002663;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4378;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0500;15901320000-30002646;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4361;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0501;15901320000-30002666;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4381;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0502;15901320000-30002665;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4380;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0513;15901320000-30002650;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4365;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0514;15901320000-30002649;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4364;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0515;15901320000-30002656;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4371;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0516;15901320000-30002644;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4359;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0517;15901320000-30002659;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4374;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0531;15901320000-30002653;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4368;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0532;15901320000-30002675;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4390;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0533;15901320000-30002652;MUEBLES Y ENSERES;N/A;0;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0534;15901320000-30002678;MUEBLES Y ENSERES;N/A;0;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0535;15901320000-30002676;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4391;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0536;15901320000-30002677;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4392;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0537;15901320000-30002651;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4366;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0538;15901320000-30002648;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4363;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0539;15901320000-30002647;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4362;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0540;15901320000-30002655;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4370;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0541;15901320000-30002679;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4394;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0542;15901320000-30002667;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4382;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0543;15901320000-30002654;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4369;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0544;15901320000-30002642;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4357;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0545;15901320000-30002673;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4388;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0244;15901320000-29410740;MUEBLES Y ENSERES;N/A;S/SSILLA996;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0245;15901320000-29410751;MUEBLES Y ENSERES;N/A;S/SSILLA1007;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0246;15901320000-29410754;MUEBLES Y ENSERES;N/A;S/SSILLA1010;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0247;15901320000-29410750;MUEBLES Y ENSERES;N/A;S/SSILLA1006;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0266;15901320000-29410753;MUEBLES Y ENSERES;N/A;S/SSILLA1009;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0267;15901320000-29410762;MUEBLES Y ENSERES;N/A;S/SSILLA1018;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0333;15901320000-29410765;MUEBLES Y ENSERES;N/A;S/SSILLA1021;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0268;15901320000-29410770;MUEBLES Y ENSERES;N/A;S/SSILLA1026;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0269;15901320000-29410776;MUEBLES Y ENSERES;N/A;S/SSILLA1032;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0270;15901320000-29410752;MUEBLES Y ENSERES;N/A;S/SSILLA1008;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0295;15901320000-29410775;MUEBLES Y ENSERES;N/A;S/SSILLA1031;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0300;15901320000-29410738;MUEBLES Y ENSERES;N/A;S/SSILLA994;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0302;15901320000-29410760;MUEBLES Y ENSERES;N/A;S/SSILLA1016;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0303;15901320000-29410755;MUEBLES Y ENSERES;N/A;S/SSILLA1010;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0320;15901320000-29410768;MUEBLES Y ENSERES;N/A;0;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0321;15901320000-29410771;MUEBLES Y ENSERES;N/A;S/SSILLA1027;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0322;15901320000-29410745;MUEBLES Y ENSERES;N/A;S/SSILLA1001;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0323;15901320000-29410763;MUEBLES Y ENSERES;N/A;S/SSILLA1019;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0324;15901320000-29410757;MUEBLES Y ENSERES;N/A;S/SSILLA1013;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0325;15901320000-29410743;MUEBLES Y ENSERES;N/A;S/SSILLA999;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0334;15901320000-29410774;MUEBLES Y ENSERES;N/A;S/SSILLA1030;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0335;15901320000-29410766;MUEBLES Y ENSERES;N/A;S/SSILLA1032;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0336;15901320000-29410759;MUEBLES Y ENSERES;N/A;S/SSILLA1015;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0338;15901320000-29410741;MUEBLES Y ENSERES;N/A;S/SSILLA997;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0341;15901320000-29410746;MUEBLES Y ENSERES;N/A;S/SSILLA1002;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0342;15901320000-29410767;MUEBLES Y ENSERES;N/A;S/SSILLA1023;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0343;15901320000-29410744;MUEBLES Y ENSERES;N/A;S/SSILLA1000;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0352;15901320000-29410773;MUEBLES Y ENSERES;N/A;S/SSILLA1030;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0353;15901320000-29410764;MUEBLES Y ENSERES;N/A;S/SSILLA1020;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0354;15901320000-29410769;MUEBLES Y ENSERES;N/A;S/SSILLA1025;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0355;15901320000-29410749;MUEBLES Y ENSERES;N/A;S/SSILLA1005;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0450;15901320000-29410758;MUEBLES Y ENSERES;N/A;S/SSILLA1014;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0451;15901320000-29410742;MUEBLES Y ENSERES;N/A;S/SSILLA998;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0452;15901320000-29410761;MUEBLES Y ENSERES;N/A;S/SSILLA1017;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0453;15901320000-29410756;MUEBLES Y ENSERES;N/A;0;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0454;15901320000-29410777;MUEBLES Y ENSERES;N/A;S/SSILLA1033;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0457;15901320000-29410747;MUEBLES Y ENSERES;N/A;S/SSILLA1003;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0460;15901320000-29410748;MUEBLES Y ENSERES;N/A;S/SSILLA1004;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0461;15901320000-29410739;MUEBLES Y ENSERES;N/A;S/SSILLA995;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;0;0;MUEBLES Y ENSERES;N/A;0;N/A;BUENO;AULA 5;ABG. BÉLGICA CHAVARRIA;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0235;15901320000-29410731;MUEBLES Y ENSERES;N/A;S/SSILLA987;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0236;15901320000-29410723;MUEBLES Y ENSERES;N/A;S/SSILLA979;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0297;15901320000-29410650;MUEBLES Y ENSERES;N/A;S/SSILLA906;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0298;15901320000-29410730;MUEBLES Y ENSERES;N/A;S/SSILLA986;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0307;15901320000-29410709;MUEBLES Y ENSERES;N/A;S/SSILLA965;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0319;15901320000-29410688;MUEBLES Y ENSERES;N/A;S/SSILLA944;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0348;15901320000-29410693;MUEBLES Y ENSERES;N/A;S/SSILLA949;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0376;15901320000-29410634;MUEBLES Y ENSERES;N/A;S/SSILLA890;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0386;15901320000-29410699;MUEBLES Y ENSERES;N/A;S/SSILLA955;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0390;15901320000-29410643;MUEBLES Y ENSERES;N/A;S/SSILLA899;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0400;15901320000-29410696;MUEBLES Y ENSERES;N/A;S/SSILLA952;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0402;15901320000-29410706;MUEBLES Y ENSERES;N/A;S/SSILLA962;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0415;15901320000-29410641;MUEBLES Y ENSERES;N/A;S/SSILLA897;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0416;15901320000-29410689;MUEBLES Y ENSERES;N/A;S/SSILLA945;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0418;15901320000-29410692;MUEBLES Y ENSERES;N/A;S/SSILLA948;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0420;15901320000-29410646;MUEBLES Y ENSERES;N/A;S/SSILLA902;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0423;15901320000-29410632;MUEBLES Y ENSERES;N/A;S/SSILLA888;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0424;15901320000-29410694;MUEBLES Y ENSERES;N/A;0;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0428;15901320000-29410722;MUEBLES Y ENSERES;N/A;S/SSILLA978;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0429;15901320000-29410726;MUEBLES Y ENSERES;N/A;S/SSILLA982;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0432;15901320000-29410712;MUEBLES Y ENSERES;N/A;S/SSILLA968;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0433;15901320000-29410733;MUEBLES Y ENSERES;N/A;S/SSILLA989;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0435;15901320000-29410710;MUEBLES Y ENSERES;N/A;S/SSILLA966;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0441;15901320000-29410732;MUEBLES Y ENSERES;N/A;S/SSILLA989;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0442;15901320000-29410718;MUEBLES Y ENSERES;N/A;S/SSILLA974;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0444;15901320000-29410729;MUEBLES Y ENSERES;N/A;S/SSILLA985;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0446;15901320000-29410721;MUEBLES Y ENSERES;N/A;S/SSILLA977;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
SILLAS PUPITRE;INT-B-EO-S0447;15901320000-29410717;MUEBLES Y ENSERES;N/A;S/SSILLA973;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0583;15901320000-30004422;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4466;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0584;15901320000-30004445;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4490;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0585;15901320000-30004451;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4495;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0586;15901320000-30004429;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4473;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0587;15901320000-30004439;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4483;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0589;15901320000-30004426;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4470;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0590;15901320000-30004442;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4486;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0591;15901320000-30004441;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4485;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0592;15901320000-30004437;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4481;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0594;15901320000-30004433;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4478;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0603;15901320000-30004434;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4478;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0605;15901320000-30004446;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4490;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0606;15901320000-30004423;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4467;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
MESA PUPITRE BEIGE;INT-B-EO-M0607;15901320000-30004450;MUEBLES Y ENSERES;N/A;S/SMESAPUPITRE 4494;N/A;BUENO;AULA 1DG;ING. ESPARZA BRYAN;0;DONACION  SENESCYT;0;0;0;0
